"SCHOOL_CODE","COUNTY","PUBLIC_PRIVATE","PUBLIC_SCHOOL_DISTRICT","CITY","SCHOOL_NAME","ENROLLMENT","PERCENT","lookup_address","lon","lat"
106955,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","HARMONY ELEMENTARY",92,98,"HARMONY ELEMENTARY LOS ANGELES , CA",-118.2600307,34.0069057
107128,"STANISLAUS","PUBLIC","CERES UNIFIED","CERES","WHITMORE CHARTER SCHOOL OF ART AND TECHNOLOGY",44,95,"WHITMORE CHARTER SCHOOL OF ART AND TECHNOLOGY CERES , CA",-120.9339313,37.5847185
107227,"EL DORADO","PUBLIC","BUCKEYE UNION ELEMENTARY","EL DORADO HILLS","CHARTER MONTESSORI VALLEY VIEW CAMPUS",92,97,"CHARTER MONTESSORI VALLEY VIEW CAMPUS EL DORADO HILLS , CA",-121.048268,38.625877
107284,"SONOMA","PUBLIC","LIBERTY ELEMENTARY","SIMI VALLEY","CALIFORNIA VIRTUAL ACADEMY AT SONOMA",31,61,"CALIFORNIA VIRTUAL ACADEMY AT SONOMA SIMI VALLEY , CA",-118.7979517,34.2758118
107292,"MONTEREY","PUBLIC","KING CITY UNION","KING CITY","KING CITY ARTS MAGNET",86,98,"KING CITY ARTS MAGNET KING CITY , CA",-121.1266988,36.2098107
107318,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","TWIN RIVERS CHARTER",60,98,"TWIN RIVERS CHARTER YUBA CITY , CA",-121.6246085,39.1642206
107359,"RIVERSIDE","PUBLIC","HEMET UNIFIED","ANZA","HAMILTON ELEMENTARY",60,92,"HAMILTON ELEMENTARY ANZA , CA",-116.6567001,33.5710639
107375,"YUBA","PUBLIC","PLUMAS LAKE ELEMENTARY","PLUMAS LAKE","RIO DEL ORO ELEMENTARY",112,98,"RIO DEL ORO ELEMENTARY PLUMAS LAKE , CA",-121.5533577,39.0106357
107391,"MONTEREY","PUBLIC","SANTA RITA UNION ELEMENTARY","SALINAS","NEW REPUBLIC ELEMENTARY",114,99,"NEW REPUBLIC ELEMENTARY SALINAS , CA",-121.6268591,36.7131824
107409,"FRESNO","PUBLIC","PARLIER UNIFIED","PARLIER","S BEN BENAVIDEZ ELEMENTARY",77,98,"S BEN BENAVIDEZ ELEMENTARY PARLIER , CA",-119.5401932,36.6081046
107425,"SAN BERNARDINO","PUBLIC","ADELANTO ELEMENTARY","ADELANTO","GEORGE VISUAL AND PERFORMING ARTS MAGNET AND MIDDLE",71,97,"GEORGE VISUAL AND PERFORMING ARTS MAGNET AND MIDDLE ADELANTO , CA",-117.4326868,34.5805424
107441,"SAN BERNARDINO","PUBLIC","ADELANTO ELEMENTARY","ADELANTO","THEODORE VICK ELEMENTARY",72,97,"THEODORE VICK ELEMENTARY ADELANTO , CA",-117.4320971,34.5122739
107458,"LOS ANGELES","PUBLIC","LONG BEACH UNIFIED","LONG BEACH","CHAVEZ ELEMENTARY",68,97,"CHAVEZ ELEMENTARY LONG BEACH , CA",-118.2008371,33.7698972
107730,"SAN BERNARDINO","PUBLIC","SAN BERNARDINO CITY UNIFIED","SAN BERNARDINO","ASA CHARTER",34,91,"ASA CHARTER SAN BERNARDINO , CA",-117.2948903,34.1555893
107748,"SANTA CLARA","PUBLIC","ALUM ROCK UNION ELEMENTARY","SAN JOSE","LEARNING IN AN URBAN COMMUNITY WITH HIGH ACHIEVEMENT L.U.C.H.A.",67,98,"LEARNING IN AN URBAN COMMUNITY WITH HIGH ACHIEVEMENT L.U.C.H.A. SAN JOSE , CA",-121.8517275,37.3508714
107771,"KERN","PUBLIC","RICHLAND UNION ELEMENTARY","SHAFTER","SEQUOIA ELEMENTARY",102,99,"SEQUOIA ELEMENTARY SHAFTER , CA",-119.2683818,35.5148406
107805,"SAN BERNARDINO","PUBLIC","HESPERIA UNIFIED","HESPERIA","CYPRESS SCHOOL OF THE ARTS",118,99,"CYPRESS SCHOOL OF THE ARTS HESPERIA , CA",-117.323965,34.4387227
107862,"SAN DIEGO","PUBLIC","ESCONDIDO UNION","ESCONDIDO","REIDY CREEK ELEMENTARY",129,97,"REIDY CREEK ELEMENTARY ESCONDIDO , CA",-117.0912735,33.1719181
107870,"SAN DIEGO","PUBLIC","ESCONDIDO UNION","ESCONDIDO","BERNARDO ELEMENTARY",119,97,"BERNARDO ELEMENTARY ESCONDIDO , CA",-117.0913181,33.0851057
107888,"SAN BERNARDINO","PUBLIC","REDLANDS UNIFIED","HIGHLAND","HIGHLAND GROVE ELEMENTARY",103,99,"HIGHLAND GROVE ELEMENTARY HIGHLAND , CA",-117.1831716,34.1125113
107912,"LOS ANGELES","PUBLIC","LYNWOOD UNIFIED","LYNWOOD","HELEN KELLER ELEMENTARY",80,96,"HELEN KELLER ELEMENTARY LYNWOOD , CA",-118.2088779,33.9138916
107938,"MADERA","PUBLIC","MADERA UNIFIED","MADERA","EZEQUIEL TAFOYA ALVARADO ACADEMY",101,99,"EZEQUIEL TAFOYA ALVARADO ACADEMY MADERA , CA",-120.069058,36.987951
107946,"SACRAMENTO","PUBLIC","GALT JOINT UNION ELEMENTARY","GALT","LAKE CANYON ELEMENTARY",91,97,"LAKE CANYON ELEMENTARY GALT , CA",-121.301354,38.284867
107961,"RIVERSIDE","PUBLIC","DESERT SANDS UNIFIED","LA QUINTA","BENJAMIN FRANKLIN ELEMENTARY",121,98,"BENJAMIN FRANKLIN ELEMENTARY LA QUINTA , CA",-116.306473,33.6789792
107979,"STANISLAUS","PUBLIC","OAKDALE JOINT UNIFIED","OAKDALE","SIERRA VIEW ELEMENTARY",92,98,"SIERRA VIEW ELEMENTARY OAKDALE , CA",-120.8335188,37.7636913
108019,"CONTRA COSTA","PUBLIC","BRENTWOOD UNION ELEMENTARY","BRENTWOOD","MARSH CREEK ELEMENTARY",149,99,"MARSH CREEK ELEMENTARY BRENTWOOD , CA",-121.7072371,37.952684
108027,"LOS ANGELES","PUBLIC","NEWHALL","VALENCIA","OAK HILLS ELEMENTARY",51,96,"OAK HILLS ELEMENTARY VALENCIA , CA",-118.591105,34.404156
108035,"SAN JOAQUIN","PUBLIC","RIPON UNIFIED","RIPON","PARK VIEW ELEMENTARY",47,95,"PARK VIEW ELEMENTARY RIPON , CA",-121.132017,37.760049
108050,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","RUHKALA ELEMENTARY",48,90,"RUHKALA ELEMENTARY ROCKLIN , CA",-121.2872936,38.8029979
108068,"MONTEREY","PUBLIC","SALINAS CITY ELEMENTARY","SALINAS","BORONDA MEADOWS",93,98,"BORONDA MEADOWS SALINAS , CA",-121.6698816,36.693314
108100,"FRESNO","PUBLIC","FRESNO UNIFIED","FRESNO","MOLLY S. BAKMAN ELEMENTARY",116,99,"MOLLY S. BAKMAN ELEMENTARY FRESNO , CA",-119.7217907,36.7517411
108118,"FRESNO","PUBLIC","FRESNO UNIFIED","FRESNO","AKIRA YOKOMI ELEMENTARY",105,99,"AKIRA YOKOMI ELEMENTARY FRESNO , CA",-119.783226,36.7474304
108134,"RIVERSIDE","PUBLIC","MORENO VALLEY UNIFIED","MORENO VALLEY","LA JOLLA ELEMENTARY",121,99,"LA JOLLA ELEMENTARY MORENO VALLEY , CA",-117.1814587,33.9063879
108142,"FRESNO","PUBLIC","CLOVIS UNIFIED","CLOVIS","WOODS HAROLD L. ELEMENTARY",104,97,"WOODS HAROLD L. ELEMENTARY CLOVIS , CA",-119.7029271,36.8608665
108167,"SANTA CLARA","PUBLIC","ALUM ROCK UNION ELEMENTARY","SAN JOSE","ADELANTE DUAL LANGUAGE ACADEMY",86,98,"ADELANTE DUAL LANGUAGE ACADEMY SAN JOSE , CA",-121.8127534,37.3452277
108175,"STANISLAUS","PUBLIC","TURLOCK UNIFIED","TURLOCK","SANDRA TOVAR MEDEIROS ELEMENTARY",144,96,"SANDRA TOVAR MEDEIROS ELEMENTARY TURLOCK , CA",-120.8569491,37.5333241
108209,"SAN JOAQUIN","PUBLIC","LODI UNIFIED","LODI","ELLERTH E. LARSON ELEMENTARY",149,98,"ELLERTH E. LARSON ELEMENTARY LODI , CA",-121.301705,38.1039425
108217,"SAN JOAQUIN","PUBLIC","LODI UNIFIED","STOCKTON","MANLIO SILVA ELEMENTARY",97,98,"MANLIO SILVA ELEMENTARY STOCKTON , CA",-121.391524,38.0537463
108241,"RIVERSIDE","PUBLIC","LAKE ELSINORE UNIFIED","WILDOMAR","RONALD REAGAN ELEMENTARY",93,98,"RONALD REAGAN ELEMENTARY WILDOMAR , CA",-117.2418358,33.6058517
108258,"EL DORADO","PUBLIC","RESCUE UNION ELEMENTARY","EL DORADO HILLS","LAKEVIEW ELEMENTARY",92,98,"LAKEVIEW ELEMENTARY EL DORADO HILLS , CA",-121.0945188,38.6982494
108266,"SAN DIEGO","PUBLIC","SAN DIEGO UNIFIED","SAN DIEGO","GOLDEN HILL K8",66,95,"GOLDEN HILL K8 SAN DIEGO , CA",-117.1237004,32.718074
108274,"SAN DIEGO","PUBLIC","SAN DIEGO UNIFIED","SAN DIEGO","PORTER ELEMENTARY",142,99,"PORTER ELEMENTARY SAN DIEGO , CA",-117.0927732,32.6988317
108282,"SAN DIEGO","PUBLIC","SAN DIEGO UNIFIED","SAN DIEGO","CHEROKEE POINT ELEMENTARY",78,98,"CHEROKEE POINT ELEMENTARY SAN DIEGO , CA",-117.1108483,32.7473186
108290,"SAN DIEGO","PUBLIC","SAN DIEGO UNIFIED","SAN DIEGO","IBARRA ELEMENTARY",79,98,"IBARRA ELEMENTARY SAN DIEGO , CA",-117.0890566,32.7527589
108357,"SAN JOAQUIN","PUBLIC","TRACY JOINT UNIFIED","TRACY","GEORGE KELLY ELEMENTARY",88,98,"GEORGE KELLY ELEMENTARY TRACY , CA",-121.4633081,37.7242008
108373,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","MANUEL ESQUEDA ELEMENTARY",128,98,"MANUEL ESQUEDA ELEMENTARY SANTA ANA , CA",-117.8688923,33.7166819
108381,"LOS ANGELES","PUBLIC","LYNWOOD UNIFIED","LYNWOOD","THURGOOD MARSHALL ELEMENTARY",80,98,"THURGOOD MARSHALL ELEMENTARY LYNWOOD , CA",-118.2039401,33.9339657
108415,"SACRAMENTO","PUBLIC","TWIN RIVERS UNIFIED","SACRAMENTO","HERITAGE PEAK CHARTER",78,41,"HERITAGE PEAK CHARTER SACRAMENTO , CA",-121.5266555,38.5794335
108423,"SAN BERNARDINO","PUBLIC","APPLE VALLEY UNIFIED","APPLE VALLEY","VANGUARD PREPARATORY",119,99,"VANGUARD PREPARATORY APPLE VALLEY , CA",-117.163053,34.488023
108431,"SAN BERNARDINO","PUBLIC","VICTOR ELEMENTARY","VICTORVILLE","GALILEO ACADEMY 101",90,98,"GALILEO ACADEMY 101 VICTORVILLE , CA",-117.3146153,34.4965027
108449,"SAN BERNARDINO","PUBLIC","VICTOR ELEMENTARY","VICTORVILLE","ENDEAVOUR SCHOOL OF EXPLORATION",96,98,"ENDEAVOUR SCHOOL OF EXPLORATION VICTORVILLE , CA",-117.2760611,34.4770889
108464,"RIVERSIDE","PUBLIC","DESERT SANDS UNIFIED","INDIO","CARRILLO RANCH ELEMENTARY",108,99,"CARRILLO RANCH ELEMENTARY INDIO , CA",-116.252174,33.7322322
108480,"RIVERSIDE","PUBLIC","TEMECULA VALLEY UNIFIED","TEMECULA","CROWNE HILL ELEMENTARY",74,86,"CROWNE HILL ELEMENTARY TEMECULA , CA",-117.0757032,33.4977679
108498,"RIVERSIDE","PUBLIC","TEMECULA VALLEY UNIFIED","WINCHESTER","SUSAN LA VORGNA ELEMENTARY",124,98,"SUSAN LA VORGNA ELEMENTARY WINCHESTER , CA",-117.1045059,33.6041853
108506,"RIVERSIDE","PUBLIC","TEMECULA VALLEY UNIFIED","TEMECULA","TONY TOBIN ELEMENTARY",112,97,"TONY TOBIN ELEMENTARY TEMECULA , CA",-117.068562,33.470034
108514,"PLACER","PUBLIC","WESTERN PLACER UNIFIED","LINCOLN","FOSKETT RANCH ELEMENTARY",76,95,"FOSKETT RANCH ELEMENTARY LINCOLN , CA",-121.317961,38.9068316
108522,"SAN LUIS OBISPO","PUBLIC","SAN MIGUEL JOINT UNION","PASO ROBLES","CAPPY CULVER ELEMENTARY",41,95,"CAPPY CULVER ELEMENTARY PASO ROBLES , CA",-120.8771379,35.7427582
108530,"RIVERSIDE","PUBLIC","MURRIETA VALLEY UNIFIED","MURRIETA","ANTELOPE HILLS ELEMENTARY",117,96,"ANTELOPE HILLS ELEMENTARY MURRIETA , CA",-117.1807453,33.5958442
108548,"SAN DIEGO","PUBLIC","SAN DIEGO UNIFIED","SAN DIEGO","IFTIN CHARTER",43,95,"IFTIN CHARTER SAN DIEGO , CA",-117.077003,32.757802
108563,"SAN DIEGO","PUBLIC","CAJON VALLEY UNION","EL CAJON","EJE ELEMENTARY ACADEMY CHARTER",130,98,"EJE ELEMENTARY ACADEMY CHARTER EL CAJON , CA",-116.9704609,32.7851346
108589,"KERN","PUBLIC","BEARDSLEY ELEMENTARY","BAKERSFIELD","SAN LAUREN ELEMENTARY",74,98,"SAN LAUREN ELEMENTARY BAKERSFIELD , CA",-119.0612153,35.4077051
108597,"LOS ANGELES","PUBLIC","SAUGUS UNION","VALENCIA","TESORO DEL VALLE ELEMENTARY",85,98,"TESORO DEL VALLE ELEMENTARY VALENCIA , CA",-118.558402,34.468672
108605,"NAPA","PUBLIC","NAPA VALLEY UNIFIED","NAPA","STONE BRIDGE",42,71,"STONE BRIDGE NAPA , CA",-122.3206621,38.2438851
108613,"SAN JOAQUIN","PUBLIC","MANTECA UNIFIED","MANTECA","VERITAS ELEMENTARY",92,98,"VERITAS ELEMENTARY MANTECA , CA",-121.229072,37.7781152
108639,"RIVERSIDE","PUBLIC","MENIFEE UNION ELEMENTARY","MURRIETA","OAK MEADOWS ELEMENTARY",122,97,"OAK MEADOWS ELEMENTARY MURRIETA , CA",-117.1612091,33.6287942
108647,"SAN JOAQUIN","PUBLIC","STOCKTON UNIFIED","STOCKTON","ASPIRE ROSA PARKS ACADEMY",89,98,"ASPIRE ROSA PARKS ACADEMY STOCKTON , CA",-121.2522826,37.9390862
108662,"SAN DIEGO","PUBLIC","CHULA VISTA ELEMENTARY","CHULA VISTA","VETERANS ELEMENTARY",100,99,"VETERANS ELEMENTARY CHULA VISTA , CA",-116.9773367,32.6243799
108696,"SANTA CLARA","PUBLIC","FRANKLIN-MCKINLEY ELEMENTARY","SAN JOSE","RAMBLEWOOD ELEMENTARY",43,95,"RAMBLEWOOD ELEMENTARY SAN JOSE , CA",-121.8116211,37.2958706
108704,"ORANGE","PUBLIC","CAPISTRANO UNIFIED","LADERA RANCH","OSO GRANDE ELEMENTARY",160,99,"OSO GRANDE ELEMENTARY LADERA RANCH , CA",-117.6396738,33.5441378
108720,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","ARNOLD ADREANI ELEMENTARY",141,95,"ARNOLD ADREANI ELEMENTARY SACRAMENTO , CA",-121.3241228,38.4707119
108738,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","HELEN CARR CASTELLO ELEMENTARY",130,99,"HELEN CARR CASTELLO ELEMENTARY ELK GROVE , CA",-121.441921,38.4003439
108779,"LOS ANGELES","PUBLIC","PARAMOUNT UNIFIED","PARAMOUNT","HOWARD TANNER",72,81,"HOWARD TANNER PARAMOUNT , CA",-118.1727952,33.9031928
108795,"SACRAMENTO","PUBLIC","TWIN RIVERS UNIFIED","NORTH HIGHLANDS","CREATIVE CONNECTIONS ARTS ACADEMY",44,95,"CREATIVE CONNECTIONS ARTS ACADEMY NORTH HIGHLANDS , CA",-121.3702816,38.700427
108860,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","WESTLAKE CHARTER",109,99,"WESTLAKE CHARTER SACRAMENTO , CA",-121.5262316,38.6754435
108886,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","GABRIELLA CHARTER",48,95,"GABRIELLA CHARTER LOS ANGELES , CA",-118.2572305,34.0800959
108910,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CELERITY NASCENT CHARTER",88,93,"CELERITY NASCENT CHARTER LOS ANGELES , CA",-118.3331804,34.0257245
108928,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","WEST HOLLYWOOD","LARCHMONT CHARTER",131,96,"LARCHMONT CHARTER WEST HOLLYWOOD , CA",-118.3254489,34.0856148
109009,"TULARE","PUBLIC","BURTON ELEMENTARY","PORTERVILLE","SUMMIT CHARTER ACADEMY",113,99,"SUMMIT CHARTER ACADEMY PORTERVILLE , CA",-119.0626063,36.0630191
109066,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","ORANGE COUNTY EDUCATIONAL ARTS ACADEMY",115,98,"ORANGE COUNTY EDUCATIONAL ARTS ACADEMY SANTA ANA , CA",-117.8691271,33.7525721
109074,"STANISLAUS","PUBLIC","CERES UNIFIED","CERES","JOEL J. HIDAHL ELEMENTARY",69,98,"JOEL J. HIDAHL ELEMENTARY CERES , CA",-120.953564,37.574692
109082,"STANISLAUS","PUBLIC","CERES UNIFIED","MODESTO","M. ROBERT ADKISON ELEMENTARY",88,98,"M. ROBERT ADKISON ELEMENTARY MODESTO , CA",-120.9634662,37.6128213
109090,"STANISLAUS","PUBLIC","CERES UNIFIED","CERES","SINCLEAR ELEMENTARY",119,99,"SINCLEAR ELEMENTARY CERES , CA",-120.9756188,37.5879056
109116,"RIVERSIDE","PUBLIC","VAL VERDE UNIFIED","MORENO VALLEY","LASSELLE ELEMENTARY",120,99,"LASSELLE ELEMENTARY MORENO VALLEY , CA",-117.2028241,33.8838306
109124,"RIVERSIDE","PUBLIC","VAL VERDE UNIFIED","PERRIS","AVALON ELEMENTARY",90,98,"AVALON ELEMENTARY PERRIS , CA",-117.1862593,33.8312155
109140,"NAPA","PUBLIC","NAPA VALLEY UNIFIED","AMERICAN CANYON","CANYON OAKS ELEMENTARY",87,98,"CANYON OAKS ELEMENTARY AMERICAN CANYON , CA",-122.24352,38.167077
109173,"CONTRA COSTA","PUBLIC","SAN RAMON VALLEY UNIFIED","SAN RAMON","QUAIL RUN ELEMENTARY",133,99,"QUAIL RUN ELEMENTARY SAN RAMON , CA",-121.9142774,37.7628743
109181,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","OLYMPIC PRIMARY CENTER",163,99,"OLYMPIC PRIMARY CENTER LOS ANGELES , CA",-118.2709079,34.0479558
109199,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","LAKE STREET PRIMARY",89,98,"LAKE STREET PRIMARY LOS ANGELES , CA",-118.2710482,34.0680964
109207,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","BELL","MARTHA ESCUTIA PRIMARY CENTER",267,99,"MARTHA ESCUTIA PRIMARY CENTER BELL , CA",-118.1981446,33.9787282
109223,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","GARZA CARMEN LOMAS PRIMARY CENTER",32,95,"GARZA CARMEN LOMAS PRIMARY CENTER LOS ANGELES , CA",-118.2178797,34.0243971
109231,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","DANNY J. BAKEWELL, SR., PRIMARY CENTER",233,99,"DANNY J. BAKEWELL, SR., PRIMARY CENTER LOS ANGELES , CA",-118.2900725,33.9594089
109249,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","HOOPER AVENUE PRIMARY CENTER",191,99,"HOOPER AVENUE PRIMARY CENTER LOS ANGELES , CA",-118.2526219,33.9958264
109256,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","MARIPOSANABI PRIMARY CENTER",60,93,"MARIPOSANABI PRIMARY CENTER LOS ANGELES , CA",-118.2991296,34.0531906
109264,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","LEXINGTON AVENUE PRIMARY CENTER",70,86,"LEXINGTON AVENUE PRIMARY CENTER LOS ANGELES , CA",-118.2880141,34.0933419
109272,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","HUNTINGTON PARK","MIDDLETON PRIMARY CENTER",226,99,"MIDDLETON PRIMARY CENTER HUNTINGTON PARK , CA",-118.2293415,33.9790643
109280,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","AMANECER PRIMARY CENTER",99,98,"AMANECER PRIMARY CENTER LOS ANGELES , CA",-118.1857349,34.0244238
109298,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","HOLLYWOOD PRIMARY CENTER",42,95,"HOLLYWOOD PRIMARY CENTER LOS ANGELES , CA",-118.3193173,34.0913905
109306,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","WASHINGTON PRIMARY CENTER",55,96,"WASHINGTON PRIMARY CENTER LOS ANGELES , CA",-118.290675,33.932989
109314,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","HARVARD ELEMENTARY",69,98,"HARVARD ELEMENTARY LOS ANGELES , CA",-118.3041614,34.0771873
109322,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","HUNTINGTON PARK","PACIFIC BOULEVARD",83,98,"PACIFIC BOULEVARD HUNTINGTON PARK , CA",-118.2251268,33.9812524
109330,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","RICARDO LIZARRAGA ELEMENTARY",82,98,"RICARDO LIZARRAGA ELEMENTARY LOS ANGELES , CA",-118.2676913,34.0105253
109348,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","AURORA ELEMENTARY",72,98,"AURORA ELEMENTARY LOS ANGELES , CA",-118.2571726,33.9948879
109355,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","JOHN W. MACK ELEMENTARY",76,98,"JOHN W. MACK ELEMENTARY LOS ANGELES , CA",-118.2934764,34.0264686
109363,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","MAYWOOD","MAYWOOD ELEMENTARY",123,96,"MAYWOOD ELEMENTARY MAYWOOD , CA",-118.184298,33.9934019
109371,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTH HILLS","ROSA PARKS LEARNING CENTER",97,98,"ROSA PARKS LEARNING CENTER NORTH HILLS , CA",-118.4613816,34.2313387
109389,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","PANORAMA CITY","PANORAMA CITY ELEMENTARY",84,98,"PANORAMA CITY ELEMENTARY PANORAMA CITY , CA",-118.4571357,34.2268918
109397,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTH HOLLYWOOD","MAURICE SENDAK ELEMENTARY",102,99,"MAURICE SENDAK ELEMENTARY NORTH HOLLYWOOD , CA",-118.3798265,34.178419
109405,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","KINGSLEY ELEMENTARY",60,98,"KINGSLEY ELEMENTARY LOS ANGELES , CA",-118.3028793,34.091666
109413,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SOUTH GATE","MADISON ELEMENTARY",126,99,"MADISON ELEMENTARY SOUTH GATE , CA",-118.2143881,33.945661
109421,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","HUNTINGTON PARK","HOPE STREET ELEMENTARY",114,99,"HOPE STREET ELEMENTARY HUNTINGTON PARK , CA",-118.2093947,33.9691601
109439,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CESAR CHAVEZ ELEMENTARY",45,95,"CESAR CHAVEZ ELEMENTARY LOS ANGELES , CA",-118.1679607,34.0885527
109470,"SAN BERNARDINO","PUBLIC","ADELANTO ELEMENTARY","ADELANTO","VICTORIA MAGATHAN ELEMENTARY",84,92,"VICTORIA MAGATHAN ELEMENTARY ADELANTO , CA",-117.4135131,34.5424613
109496,"SAN BERNARDINO","PUBLIC","SAN BERNARDINO CITY UNIFIED","SAN BERNARDINO","ROGER ANTON ELEMENTARY",122,98,"ROGER ANTON ELEMENTARY SAN BERNARDINO , CA",-117.2683052,34.1272018
109520,"VENTURA","PUBLIC","FILLMORE UNIFIED","FILLMORE","MOUNTAIN VISTA",98,98,"MOUNTAIN VISTA FILLMORE , CA",-118.9257518,34.4082858
109660,"LOS ANGELES","PUBLIC","LOS ANGELES COUNTY OFFICE OF EDUCATION","HUNTINGTON PARK","ASPIRE ANTONIO MARIA LUGO ACADEMY",74,98,"ASPIRE ANTONIO MARIA LUGO ACADEMY HUNTINGTON PARK , CA",-118.1969619,33.98413
109678,"ORANGE","PUBLIC","PLACENTIA-YORBA LINDA UNIFIED","YORBA LINDA","LAKEVIEW ELEMENTARY",95,98,"LAKEVIEW ELEMENTARY YORBA LINDA , CA",-117.8272252,33.9047488
109702,"MADERA","PUBLIC","MADERA UNIFIED","MADERA","NISHIMOTO ELEMENTARY",118,99,"NISHIMOTO ELEMENTARY MADERA , CA",-120.0657527,36.9926331
109793,"SUTTER","PUBLIC","MARCUM-ILLINOIS UNION ELEMENTARY","EAST NICOLAUS","SOUTH SUTTER CHARTER",158,37,"SOUTH SUTTER CHARTER EAST NICOLAUS , CA",-121.542676,38.9119043
109819,"ALAMEDA","PUBLIC","OAKLAND UNIFIED","OAKLAND","ASPIRE BERKLEY MAYNARD ACADEMY",73,97,"ASPIRE BERKLEY MAYNARD ACADEMY OAKLAND , CA",-122.2843616,37.8452517
109827,"PLACER","PUBLIC","NEWCASTLE ELEMENTARY","NEWCASTLE","NEWCASTLE CHARTER",29,93,"NEWCASTLE CHARTER NEWCASTLE , CA",-121.1366554,38.8713164
109843,"RIVERSIDE","PUBLIC","MENIFEE UNION ELEMENTARY","MENIFEE","SANTA ROSA ACADEMY",130,94,"SANTA ROSA ACADEMY MENIFEE , CA",-117.1780574,33.6768051
109934,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CHATSWORTH","OUR COMMUNITY CHARTER",44,95,"OUR COMMUNITY CHARTER CHATSWORTH , CA",-118.563932,34.2527562
109975,"HUMBOLDT","PUBLIC","ARCATA ELEMENTARY","ARCATA","FUENTE NUEVA CHARTER",24,83,"FUENTE NUEVA CHARTER ARCATA , CA",-124.1002905,40.8795437
110007,"SANTA CRUZ","PUBLIC","SAN LORENZO VALLEY UNIFIED","BOULDER CREEK","OCEAN GROVE CHARTER",238,44,"OCEAN GROVE CHARTER BOULDER CREEK , CA",-122.1348295,37.1683512
110080,"STANISLAUS","PUBLIC","PATTERSON JOINT UNIFIED","PATTERSON","APRICOT VALLEY ELEMENTARY",109,99,"APRICOT VALLEY ELEMENTARY PATTERSON , CA",-121.1529391,37.4707965
110098,"LOS ANGELES","PUBLIC","WESTSIDE UNION ELEMENTARY","PALMDALE","ANAVERDE HILLS",94,98,"ANAVERDE HILLS PALMDALE , CA",-118.1800114,34.5647544
110114,"SAN DIEGO","PUBLIC","DEL MAR UNION ELEMENTARY","SAN DIEGO","SYCAMORE RIDGE",64,98,"SYCAMORE RIDGE SAN DIEGO , CA",-117.1988934,32.9541335
110122,"SAN DIEGO","PUBLIC","BONSALL UNIFIED","OCEANSIDE","BONSALL WEST ELEMENTARY",87,98,"BONSALL WEST ELEMENTARY OCEANSIDE , CA",-117.293678,33.263712
